,Date,Tweet,likeCount
8044,2022-04-01 05:33:43+00:00,@gianne_jj @LITZ_Fatima @LITZ_Yumi @notbiancas @LITZ_heart @LITZ_ashtine Opo.. init dito sa manila. Traffic pa.. 🤦‍♀️,0
8045,2022-04-01 05:20:05+00:00,lf kasamang dumagdag sa traffic at magikot sa metro manila para maghunt ng skz billboards https://t.co/2QXrjPYzpE,1
8046,2022-04-01 04:58:06+00:00,@banished_duck I think America should implement a number coding system (similar to Metro Manila). It could reduce traffic and promote Public Transport,0
8047,2022-04-01 04:22:23+00:00,"MMDA Usec. GM San Juan says that the traffic in Manila, caused by local campaigns, might get worse because of the upcoming return of face-to-face-classes. https://t.co/v6fm1iSIJX",0
8048,2022-04-01 04:20:41+00:00,my god i sure dont miss the traffic here in manila,1
8049,2022-04-01 02:53:46+00:00,Mas nafeel pa nku ang Tension ug fear kung naa kos Manila kesa Davao nga traffic lights ug enforcer ra ang akong kahadlukan sa dalan. trauma gani ko mubalik sa Divisoria ke bisan ang old model na cp hinirman pa nku sa akong mama sauna gikawat man gani. Pagsure dha Nang @Fritzie🙄 https://t.co/omxw8BGbKu,0
8050,2022-04-01 01:52:22+00:00,nakakamiss yung commute sa manila minus the traffic parts hahah,0
8051,2022-04-01 01:49:35+00:00,May pag gabike ta aning trabahoa. Nimal! Ka traffic nimo na Manila oy.,0
8052,2022-04-01 01:38:06+00:00,"isipin ko pa lang, nauuta na ako sa traffic at init ng byahe. Sa huli pala di ako nagreresist sa pagpasok sa opisina, sa traffic yon at crappy public transpo system ng Metro Manila talaga 🥵",1
8053,2022-04-01 01:24:12+00:00,"Manila traffic is back. Took me 2 hours driving to the office, left the house at 6am. 

So I picked the wrong day to work onsite. https://t.co/uzV3wLEury",0
8054,2022-04-01 01:10:52+00:00,AT-GRADE NB Traffic Update as of 9:10 AM: Alabang to Magallanes-EDSA/Ayala: Light; Pasay/Manila lane: Heavy.,0
8055,2022-04-01 00:19:15+00:00,AT-GRADE NB Traffic Update as of 8:18 AM: Alabang to Magallanes-EDSA/Ayala: Light; Pasay/Manila lane: Heavy.,0
8056,2022-03-31 23:10:58+00:00,AT GRADE NB Traffic Update as of 7:10 AM: Alabang to Magallanes/EDSA/Manila: Light; going to Pasay; Heavy,0
8057,2022-03-31 22:36:43+00:00,manila traffic is back! https://t.co/k7DsL4WUeT,0
8058,2022-03-31 22:33:43+00:00,"The construction of three climate-resilient bridges worth $175.1 million will decongest some of Metro Manila’s traffic-heavy areas while creating more jobs in the final stretch of the Duterte presidency, a Cabinet official said.

Read more: 
https://t.co/sRTxmJWOO9",0
8059,2022-03-31 22:33:40+00:00,"The construction of three climate-resilient bridges worth $175.1 million will decongest some of Metro Manila’s traffic-heavy areas while creating more jobs in the final stretch of the Duterte presidency, a Cabinet official said.

Read more: 
https://t.co/Fd0fikraV5",0
8060,2022-03-31 19:53:32+00:00,"Pinakamainit na temperatura sa Metro Manila ngayong 2022, naitala kahapon… MMDA, magpapatupad na ng 30 minutong heat stroke break para sa kanilang mga traffic enforcer simula ngayong araw #UmagaNaBalitaNa

https://t.co/wDI0h6M4O9",0
8061,2022-03-31 18:50:49+00:00,"I guess I'll be returning to office next week. Now, I need to adjust to Manila's traffic. May God guide me during my travels.",0
8062,2022-03-31 17:12:28+00:00,"""gusto mo bang pag-usapan? actually pabalik na kami ng manila, pero mamaya na lang traffic eh"" https://t.co/qt8MY38JkN",1
8063,2022-03-31 13:45:21+00:00,"@alvinelchico From Manila if Sunday po kayo punta, take Calamba exit rather than Tanuan. Super traffic sa may Padre Pio kahit early ka umalis sa Manila.",0
8064,2022-03-31 13:30:12+00:00,"The Metropolitan Manila Development Authority has proposed several new traffic schemes and modifications to government work hours to help ease vehicular traffic in the National Capital Region.

FULL STORY: https://t.co/e1I40NsEma https://t.co/yM46FES28H",1
8065,2022-03-31 11:52:48+00:00,@AljeTheProdigy Kamusta manila?? Traffic?,0
8066,2022-03-31 10:51:42+00:00,"@clarisse0926 @iamroverarcilla @manilabulletin Magpakatotoo tayo. Pakimulat po ang mga mata ano na ba ang kinabukasan ng Manila ngayon? Marami pa rin snatcher at magnanakaw, ang mga tongpats sa Recto na mga traffic enforcer angga dyip na tumatambay sa harap ng Feu wake up people pakatotoo kayo araw araw ako dumadaan sa Recto",0
8067,2022-03-31 08:13:52+00:00,"Mga bagong number coding scheme sa Metro Manila, inilatag ng MMDA kontra traffic sa NCR

#BreakTime
#SamaSamaTayoPilipino",1
8068,2022-03-31 06:40:00+00:00,"Finance Secretary Carlos Dominguez III has thanked the ADB for funding the construction of three climate-resilient bridges designed to decongest Metro Manila’s traffic-heavy areas and create more jobs in the final stretch of the Duterte presidency.

https://t.co/neA3p30syB",0
8069,2022-03-31 06:40:00+00:00,"Finance Secretary Carlos Dominguez III has thanked the ADB for funding the construction of three climate-resilient bridges designed to decongest Metro Manila’s traffic-heavy areas and create more jobs in the final stretch of the Duterte presidency.

https://t.co/31iqSKMpP4",0
8070,2022-03-31 06:28:26+00:00,"Three climate-resilient bridge projects spanning the Marikina River to decongest traffic-heavy areas in Metro Manila are scheduled to start construction in this first half of 2022 and should be completed in 2026, according to the @DOF_PH.

https://t.co/FzKBgD1imv",0
8071,2022-03-31 05:52:20+00:00,"Manila traffic is a recurring nightmare, 2 years later. Imagine losing years of your life on the road when you can be working from home and actually LIVING.",1
8072,2022-03-31 02:26:19+00:00,"Finance Secretary Carlos Dominguez thanked the Asian Development Bank for funding the construction of 3 climate-resilient bridges designed to decongest Metro Manila’s traffic-heavy areas and create more jobs in the final stretch of the Duterte presidency.

https://t.co/CmHDzMVQDC",4
8073,2022-03-31 01:35:08+00:00,"If the present restrictions on car use are not enough, read this.

The Metropolitan Manila Development Authority on Wednesday disclosed a plan to implement two more number-coding schemes designed to ease vehicular traffic in the metropolis.

Read more: https://t.co/tRoLoxUwEi",0
8074,2022-03-31 01:35:06+00:00,"If the present restrictions on car use are not enough, read this.

The Metropolitan Manila Development Authority on Wednesday disclosed a plan to implement two more number-coding schemes designed to ease vehicular traffic in the metropolis.

Read more: https://t.co/B41o3Jay5G",0
8075,2022-03-31 01:28:18+00:00,AT-GRADE NB Traffic Update as of 9:27 AM: Alabang to Magallanes-EDSA/Pasay/Manila: Light.,0
8076,2022-03-31 01:18:21+00:00,AT-GRADE NB Traffic Update as of 9:17 AM: Alabang to Magallanes-EDSA/Ayala: Light; Pasay/Manila lane: Moderate.,0
8077,2022-03-31 01:00:24+00:00,"@BoostMorissette @supportMOWIE @itsMorissette @its_Morissette Maybe the traffic will be a snap....compared to Manila.
Gonna take a day to realize she and Dave are reliving, yesterday for them.",0
8078,2022-03-31 00:56:47+00:00,AT-GRADE NB Traffic Update as of 8:55 AM: Alabang to Magallanes: Light; Magallanes to EDSA/Pasay/Manila: Heavy.,0
8079,2022-03-31 00:51:36+00:00,"Panukalang muling buhayin ang odd-even traffic scheme, suportado ni Sen. Francis Tolentino na dating chairman ng Metropolitan Manila Development Authority (MMDA). | via @nimfaravelo https://t.co/y33nI1XvjZ",1
8080,2022-03-30 22:04:49+00:00,"Dalawang bagong number coding scheme, ipinanukala ng @mmda para bawas traffic sa Metro Manila #ACSBalita #SamaSamaTayoPilipino

https://t.co/LhRSfGRf5A",1
8081,2022-03-30 17:37:58+00:00,@CNXPresident I agree.  I am in Manila now and even with not everyone back in the office yet traffic has gone from bad to very bad in the blink of an eye.  I expect it to hit miserable in the next week or so.,1
8082,2022-03-30 17:34:40+00:00,@phuwinpondcake @phuwintang 🥹 mine is “wishing for no traffic jams in manila”,1
8083,2022-03-30 16:10:00+00:00,It’s crazy to me that Manila is talking about bring coding back for cars because of the surge of traffic but at the same time companies are being pushed to bring all their staff back into offices.  In the services sector that’s another million people back on roads alone daily.,58
8084,2022-03-30 15:31:13+00:00,@DonnyBelleftw Ay gagu anlayoo 3 hrs lang byahe from laguna to manila if may traffic pero pag wala 2hrs &amp; 30 mins lang mas malayo ka pala HAHAHAHAHA,0
8085,2022-03-30 15:00:03+00:00,"The government has floated the idea of implementing a ""daylight saving time"" system in which state workers in Metro Manila would report to and leave work earlier to ease congestion during peak traffic periods.

https://t.co/6C9FZycLnD",0
8086,2022-03-30 13:55:59+00:00,"#Repost from @PJMAngels13PH

🇵🇭PH JIMIN OST SUPPORT PROJECT

🚌 Bus Project - 3 Buses

For JIMIN'S OST, we will have 3 ""Jimin OST Bus"" which will travel along the high traffic routes in Metro Manila.

Watch out for the bus route details soon. For donations, pls check our pinned. https://t.co/yUL6X0srOb",63
8087,2022-03-30 13:47:20+00:00,The Metropolitan Manila Development Authority (MMDA) has proposed some steps to solve the heavy traffic in the National Capital Region (NCR) amid the region’s more relaxed Covid-19 restrictions. #PressOnePH https://t.co/iXBBsjRArS,0
8088,2022-03-30 13:32:02+00:00,"@notthrs Yes. Because of create law implemented last year, abolished yung previous arrangements namin with peza na 70/30 wfh. Na part kami nung 30wfh. Yung firb rto mandate is no exemptions 🤡 goodluck nalang talaga mass resignation and metro manila traffic nightmare na to hahaha",0
8089,2022-03-30 13:30:57+00:00,"@ABSCBNNews DST and codings will never ease the traffic. solution remains is to spread government agencies, private offices / industries / businesses, institutions outside metro manila.",0
8090,2022-03-30 13:17:14+00:00,"According to Metropolitan Manila Development Authority (MMDA) Chairman Atty. Romando Artes, the new number coding schemes that is in proposal was created to help alleviate the rising traffic concern across the country.
https://t.co/6RgNUJI5L1",1
8091,2022-03-30 13:11:07+00:00,"@PatricioOWard In Manila traffic, Automatic. But long drives in provincial roads, Manual.",0
8092,2022-03-30 13:00:35+00:00,"Being stuck in traffic is eternal.

Pre-save MANILA MELTDOWN ✨
https://t.co/Wa5W0EaZL7
MANILA MELTDOWN ALBUM LAUNCH ✨
https://t.co/kSN8vYkg5r
Pre-order MANILA MELTDOWN MERCH ✨
https://t.co/0JY9EeK8gE https://t.co/LiQzjo02k9",3
8093,2022-03-30 12:15:00+00:00,"The recent return of provincial buses in the National Capital Region (NCR) has not caused a buildup in vehicular traffic, an official of the Metropolitan Manila Development Authority (MMDA) said. #MMDA #NCR

https://t.co/bqZcmbKcLZ",0
8094,2022-03-30 12:15:00+00:00,"The recent return of provincial buses in the National Capital Region (NCR) has not caused a buildup in vehicular traffic, an official of the Metropolitan Manila Development Authority (MMDA) said. #MMDA #NCR

https://t.co/oLheaAl7ur",0
8095,2022-03-30 12:05:35+00:00,"""MMDA proposes two new number coding schemes"" 

Uhm, is this really going to solve the problem of traffic in Metro Manila?",0
8096,2022-03-30 11:41:22+00:00,"Jimin's Philippine fanbase @PJMAngels13PH will put 3 ""Jimin OST bus"" on the high traffic routes in Metro Manila, as a support for Jimin's first OST. Thank you for this beautiful project 💙

If you want to cooperate with a donation, check his pinning. PLEASE SUPPORT 🙏🏻💙💛 https://t.co/5XZBUyJp5x",675
8097,2022-03-30 11:30:00+00:00,#FrontlinePilipinas | Nagrekomenda ang MMDA ng dalawang solusyon para sa tumitindi na namang traffic sa Metro Manila. Ang odd-even scheme at dalawang beses sa isang linggong number coding. | via @mariannenriquez https://t.co/5fCjaZLTC4,0
8098,2022-03-30 11:25:42+00:00,"Pinagpipilian ng Metropolitan Manila Development Authority ang tatlong traffic schemes na posibleng ipatupad para ayusin ang nararanasang mabigat na traffic sa National Capital Region.

https://t.co/GG4ttUMR2z",4
8099,2022-03-30 11:16:54+00:00,"🇵🇭PH JIMIN OST SUPPORT PROJECT

🚌 Bus Project - 3 Buses

For JIMIN'S OST, we will have 3 ""Jimin OST Bus"" which will travel along the high traffic routes in Metro Manila.

Watch out for the bus route details soon. For donations, pls check our pinned. 

#OurBluesJiminOST https://t.co/uraieLdoEY",1156
8100,2022-03-30 10:29:47+00:00,Hindi talaga nakakatuwa ang manila traffic 🥲,0
8101,2022-03-30 10:02:58+00:00,"@jonlincbrown @seasylvia2005 Having experienced the traffic chaos of Manila, I’m impressed that an ambulance can get through in 20 minutes!",17
8102,2022-03-30 10:00:01+00:00,"The government has floated the idea of implementing a ""daylight saving time"" system in which state workers in Metro Manila would report to and leave work earlier to ease congestion during peak traffic periods. https://t.co/twa5wuktae",3
8103,2022-03-30 09:58:48+00:00,The Metropolitan Manila Development Authority has proposed several new traffic schemes and modifications to government work hours to help ease vehicular traffic in the National Capital Region. https://t.co/e1I40NsEma,2
8104,2022-03-30 07:55:10+00:00,"People who work in Metro Manila have wanted to work from home ever since the traffic and commuting got worse. 

Read more:
https://t.co/4SZtV7CtDd 

#youpoundit #poundit #workfromhome #wfh #founditonpoundit #pounditbusiness #est2014",0
8105,2022-03-30 07:31:29+00:00,"Two new number coding schemes that will ban vehicles from public roads during rush hours on two weekdays are being proposed by the MMDA in a bid to curb heavy traffic in Metro Manila.

What are your thoughts on it? #INQAsks 

READ:  https://t.co/P1XeJSiHSj https://t.co/EfZfqaRiYb",4
8106,2022-03-30 07:20:54+00:00,"@kyedae If youre going to manila, i hope you dont get caught on hours long traffic. July weather might still be hot in the philippines",0
8107,2022-03-30 07:11:56+00:00,The ADB has extended to us a USD 175.1-million loan for the construction of three climate-resilient bridges designed to decongest Metro Manila’s traffic-heavy areas and create more jobs.,10
8108,2022-03-30 06:30:33+00:00,"Heavy traffic in Metro Manila is back. 🚗🚗🚗
https://t.co/F2hrXlM7P1",0
8109,2022-03-30 06:29:24+00:00,"Geez, rather than make the entire nation go to daylight savings time to help with Manila's traffic, how about transferring 10% of Manila's jobs to the provinces. Start with the port. Get the trucks out of town.",134
8110,2022-03-30 05:36:48+00:00,"Inaayos ang Manila Zoo pero ang parking, same pa rin. Lagi tuloy traffic.🤦‍♂️",0
8111,2022-03-30 05:24:42+00:00,AT-GRADE NB Traffic Update as of 1:24 PM: Magallanes to Pasay/Manila: Light.,0
8112,2022-03-30 05:11:13+00:00,AT-GRADE NB Traffic Update as of 1:10 PM: Magallanes to Pasay/Manila: Heavy.,0
8113,2022-03-30 05:00:56+00:00,"The government has floated the idea of implementing a ""daylight saving time"" system in which state workers in Metro Manila would report to and leave work earlier to ease congestion during peak traffic periods. https://t.co/qtfJHmqHd0",7
8114,2022-03-30 04:46:24+00:00,nung nag feild trip kami nung grade 5.. pampanga to manila i think estimated 7 hours ung biyahe pati na traffic???? https://t.co/AX4nNDK5Cg,1
8115,2022-03-30 04:25:00+00:00,"Odd-even number coding? 7-4 work time? Four-day work week?

The MMDA presented its proposals to Pres. Rodrigo Duterte to address Metro Manila traffic as the government eased COVID-19 restrictions in the national capital region. https://t.co/N4YSGDhbbo",1
8116,2022-03-30 03:30:08+00:00,"Manila's notoriously bad traffic jam is returning as Covid restrictions ease. One of the solutions from government: make state workers go to and leave work early, to lessen passenger and vehicle volume during rush hours. Will it work? https://t.co/h0x5gFdpnn via @markets",21
8117,2022-03-30 02:56:02+00:00,"Two new number coding schemes that will ban vehicles from public roads during rush hours on two weekdays are being proposed by the MMDA in a bid to curb heavy traffic in Metro Manila.

READ: https://t.co/P1XeJSiHSj https://t.co/d8eXQD8OC0",20
8118,2022-03-30 02:37:26+00:00,"@goodkidbikecity adding to this, traffic volume causing traffic is another BS, there is something n bumabara lng tlga kaya nagtraffic sobra like PUVs not properly loading and unloading passengers and stopping anywhere whereever they like p rin lalo sa manila city in avenida",0
